type,name,file,line,citation,source,priority,classification,evidence,notes,suggested_action
symbol,SuggestionPriority,lib/features/plant_intelligence/domain/entities/intelligent_suggestion.dart,49,12†lib\features\plant_intelligence\domain\entities\intelligent_suggestion.dart:49,unused_symbols,high,likely_used,"[{""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/domain/entities/intelligent_suggestion.freezed.dart"", ""line"": ""35"", ""snippet"": ""SuggestionPriority get priority => throw _privateConstructorUsedError;""}, {""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/domain/entities/intelligent_suggestion.freezed.dart"", ""line"": ""69"", ""snippet"": ""SuggestionPriority priority,""}, {""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/domain/entities/intelligent_suggestion.freezed.dart"", ""line"": ""117"", ""snippet"": ""as SuggestionPriority,""}, {""kind"": ""generated_reference"", ""file"": ""lib/features/plant_intelligence/domain/entities/intelligent_suggestion.g.dart"", ""line"": ""40"", ""snippet"": ""SuggestionPriority.high: 'high',""}, {""kind"": ""generated_reference"", ""file"": ""lib/features/plant_intelligence/domain/entities/intelligent_suggestion.g.dart"", ""line"": ""41"", ""snippet"": ""SuggestionPriority.medium: 'medium',""}]",export missing; referenced_in_generated,manual_review
symbol,SuggestionCategory,lib/features/plant_intelligence/domain/entities/intelligent_suggestion.dart,61,12†lib\features\plant_intelligence\domain\entities\intelligent_suggestion.dart:61,unused_symbols,high,likely_used,"[{""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/domain/entities/intelligent_suggestion.freezed.dart"", ""line"": ""38"", ""snippet"": ""SuggestionCategory get category => throw _privateConstructorUsedError;""}, {""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/domain/entities/intelligent_suggestion.freezed.dart"", ""line"": ""70"", ""snippet"": ""SuggestionCategory category,""}, {""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/domain/entities/intelligent_suggestion.freezed.dart"", ""line"": ""121"", ""snippet"": ""as SuggestionCategory,""}, {""kind"": ""generated_reference"", ""file"": ""lib/features/plant_intelligence/domain/entities/intelligent_suggestion.g.dart"", ""line"": ""46"", ""snippet"": ""SuggestionCategory.weather: 'weather',""}, {""kind"": ""generated_reference"", ""file"": ""lib/features/plant_intelligence/domain/entities/intelligent_suggestion.g.dart"", ""line"": ""47"", ""snippet"": ""SuggestionCategory.lunar: 'lunar',""}]",export missing; referenced_in_generated,manual_review
symbol,NotificationTypeExtension,lib/features/plant_intelligence/domain/entities/notification_alert.dart,136,12†lib\features\plant_intelligence\domain\entities\notification_alert.dart:136,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,NotificationPriorityExtension,lib/features/plant_intelligence/domain/entities/notification_alert.dart,211,12†lib\features\plant_intelligence\domain\entities\notification_alert.dart:211,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,NotificationStatusExtension,lib/features/plant_intelligence/domain/entities/notification_alert.dart,284,12†lib\features\plant_intelligence\domain\entities\notification_alert.dart:284,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,NotificationAlertExtension,lib/features/plant_intelligence/domain/entities/notification_alert.dart,315,12†lib\features\plant_intelligence\domain\entities\notification_alert.dart:315,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,age,lib/features/plant_intelligence/domain/entities/notification_alert.dart,339,12†lib\features\plant_intelligence\domain\entities\notification_alert.dart:339,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,daysPenalty,lib/features/plant_intelligence/domain/entities/notification_alert.dart,388,12†lib\features\plant_intelligence\domain\entities\notification_alert.dart:388,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,PestHive,lib/features/plant_intelligence/domain/entities/pest.dart,43,12†lib\features\plant_intelligence\domain\entities\pest.dart:43,unused_symbols,high,likely_used,"[{""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/domain/entities/pest.g.dart"", ""line"": ""9"", ""snippet"": ""class PestHiveAdapter extends TypeAdapter<PestHive> {""}, {""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/domain/entities/pest.g.dart"", ""line"": ""14"", ""snippet"": ""PestHive read(BinaryReader reader) {""}, {""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/domain/entities/pest.g.dart"", ""line"": ""19"", ""snippet"": ""return PestHive()""}, {""kind"": ""generated_reference"", ""file"": ""lib/features/plant_intelligence/domain/entities/pest.g.dart"", ""line"": ""9"", ""snippet"": ""class PestHiveAdapter extends TypeAdapter<PestHive> {""}, {""kind"": ""generated_reference"", ""file"": ""lib/features/plant_intelligence/domain/entities/pest.g.dart"", ""line"": ""14"", ""snippet"": ""PestHive read(BinaryReader reader) {""}]",export missing; referenced_in_generated,manual_review
symbol,PestObservationHive,lib/features/plant_intelligence/domain/entities/pest_observation.dart,38,12†lib\features\plant_intelligence\domain\entities\pest_observation.dart:38,unused_symbols,high,likely_used,"[{""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/domain/entities/pest_observation.g.dart"", ""line"": ""9"", ""snippet"": ""class PestObservationHiveAdapter extends TypeAdapter<PestObservationHive> {""}, {""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/domain/entities/pest_observation.g.dart"", ""line"": ""14"", ""snippet"": ""PestObservationHive read(BinaryReader reader) {""}, {""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/domain/entities/pest_observation.g.dart"", ""line"": ""19"", ""snippet"": ""return PestObservationHive()""}, {""kind"": ""generated_reference"", ""file"": ""lib/features/plant_intelligence/domain/entities/pest_observation.g.dart"", ""line"": ""9"", ""snippet"": ""class PestObservationHiveAdapter extends TypeAdapter<PestObservationHive> {""}, {""kind"": ""generated_reference"", ""file"": ""lib/features/plant_intelligence/domain/entities/pest_observation.g.dart"", ""line"": ""14"", ""snippet"": ""PestObservationHive read(BinaryReader reader) {""}]",export missing; referenced_in_generated,manual_review
symbol,PlantConditionExtension,lib/features/plant_intelligence/domain/entities/plant_condition.dart,82,12†lib\features\plant_intelligence\domain\entities\plant_condition.dart:82,unused_symbols,high,needs_manual,"[{""kind"": ""barrel_export"", ""file"": ""lib/features/plant_intelligence/presentation/screens/intelligence_settings_simple.dart"", ""line"": ""620"", ""snippet"": ""'✅ Export réussi : ${exportData['plant_conditions']?.length ?? 0} conditions, '""}]",export missing; exported_via_barrel(1),add_export
symbol,distanceFromRange,lib/features/plant_intelligence/domain/entities/plant_condition.dart,93,12†lib\features\plant_intelligence\domain\entities\plant_condition.dart:93,unused_symbols,high,needs_manual,"[{""kind"": ""barrel_export"", ""file"": ""lib/features/plant_intelligence/presentation/screens/intelligence_settings_simple.dart"", ""line"": ""620"", ""snippet"": ""'✅ Export réussi : ${exportData['plant_conditions']?.length ?? 0} conditions, '""}]",export missing; exported_via_barrel(1),add_export
symbol,PlantEvolutionReportExtension,lib/features/plant_intelligence/domain/entities/plant_evolution_report.dart,57,12†lib\features\plant_intelligence\domain\entities\plant_evolution_report.dart:57,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,RecommendationExtension,lib/features/plant_intelligence/domain/entities/recommendation.dart,113,12†lib\features\plant_intelligence\domain\entities\recommendation.dart:113,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,remaining,lib/features/plant_intelligence/domain/entities/recommendation.dart,282,12†lib\features\plant_intelligence\domain\entities\recommendation.dart:282,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,markAsInProgress,lib/features/plant_intelligence/domain/entities/recommendation.dart,299,12†lib\features\plant_intelligence\domain\entities\recommendation.dart:299,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,markAsCompleted,lib/features/plant_intelligence/domain/entities/recommendation.dart,307,12†lib\features\plant_intelligence\domain\entities\recommendation.dart:307,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,WeatherImpact,lib/features/plant_intelligence/domain/entities/weather_condition.dart,63,12†lib\features\plant_intelligence\domain\entities\weather_condition.dart:63,unused_symbols,high,likely_used,"[{""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/domain/entities/weather_condition.freezed.dart"", ""line"": ""39"", ""snippet"": ""WeatherImpact? get impact => throw _privateConstructorUsedError;""}, {""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/domain/entities/weather_condition.freezed.dart"", ""line"": ""74"", ""snippet"": ""WeatherImpact? impact,""}, {""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/domain/entities/weather_condition.freezed.dart"", ""line"": ""133"", ""snippet"": ""as WeatherImpact?,""}, {""kind"": ""generated_reference"", ""file"": ""lib/features/plant_intelligence/domain/entities/weather_condition.g.dart"", ""line"": ""19"", ""snippet"": "": WeatherImpact.fromJson(json['impact'] as Map<String, dynamic>),""}, {""kind"": ""generated_reference"", ""file"": ""lib/features/plant_intelligence/domain/entities/weather_condition.freezed.dart"", ""line"": ""39"", ""snippet"": ""WeatherImpact? get impact => throw _privateConstructorUsedError;""}]",export missing; referenced_in_generated,manual_review
symbol,ImpactType,lib/features/plant_intelligence/domain/entities/weather_condition.dart,89,12†lib\features\plant_intelligence\domain\entities\weather_condition.dart:89,unused_symbols,high,likely_used,"[{""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/domain/entities/weather_condition.freezed.dart"", ""line"": ""464"", ""snippet"": ""ImpactType get type => throw _privateConstructorUsedError;""}, {""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/domain/entities/weather_condition.freezed.dart"", ""line"": ""494"", ""snippet"": ""{ImpactType type,""}, {""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/domain/entities/weather_condition.freezed.dart"", ""line"": ""526"", ""snippet"": ""as ImpactType,""}, {""kind"": ""generated_reference"", ""file"": ""lib/features/plant_intelligence/domain/entities/weather_condition.g.dart"", ""line"": ""86"", ""snippet"": ""ImpactType.beneficial: 'beneficial',""}, {""kind"": ""generated_reference"", ""file"": ""lib/features/plant_intelligence/domain/entities/weather_condition.g.dart"", ""line"": ""87"", ""snippet"": ""ImpactType.harmful: 'harmful',""}]",export missing; referenced_in_generated,manual_review
symbol,WeatherConditionExtension,lib/features/plant_intelligence/domain/entities/weather_condition.dart,102,12†lib\features\plant_intelligence\domain\entities\weather_condition.dart:102,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,WeatherImpactExtension,lib/features/plant_intelligence/domain/entities/weather_condition.dart,188,12†lib\features\plant_intelligence\domain\entities\weather_condition.dart:188,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,WeatherForecastHive,lib/features/plant_intelligence/domain/entities/weather_condition_hive.dart,158,12†lib\features\plant_intelligence\domain\entities\weather_condition_hive.dart:158,unused_symbols,high,likely_used,"[{""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/domain/entities/weather_condition_hive.g.dart"", ""line"": ""28"", ""snippet"": ""forecast: (fields[8] as List).cast<WeatherForecastHive>(),""}, {""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/domain/entities/weather_condition_hive.g.dart"", ""line"": ""73"", ""snippet"": ""class WeatherForecastHiveAdapter extends TypeAdapter<WeatherForecastHive> {""}, {""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/domain/entities/weather_condition_hive.g.dart"", ""line"": ""78"", ""snippet"": ""WeatherForecastHive read(BinaryReader reader) {""}, {""kind"": ""generated_reference"", ""file"": ""lib/features/plant_intelligence/domain/entities/weather_condition_hive.g.dart"", ""line"": ""28"", ""snippet"": ""forecast: (fields[8] as List).cast<WeatherForecastHive>(),""}, {""kind"": ""generated_reference"", ""file"": ""lib/features/plant_intelligence/domain/entities/weather_condition_hive.g.dart"", ""line"": ""73"", ""snippet"": ""class WeatherForecastHiveAdapter extends TypeAdapter<WeatherForecastHive> {""}]",export missing; referenced_in_generated,manual_review
symbol,PlantHealthStatus,lib/features/plant_intelligence/domain/models/plant_health_status.dart,1,12†lib\features\plant_intelligence\domain\models\plant_health_status.dart:1,unused_symbols,high,likely_orphan,[],export missing,archive
