File,Key,Action,Value Preview,ICU Warning
intl_pt.arb,@activity_metadata_maintenance,Added,"OrderedDict([('description', 'Metadata maintenance",
intl_pt.arb,@activity_metadata_weather,Added,"OrderedDict([('description', 'Metadata météo'), ('",
intl_pt.arb,@task_editor_title_field,Added,"OrderedDict([('description', 'Label champ titre')]",
intl_pt.arb,@history_hint_title,Added,"OrderedDict([('description', 'Titre carte hint his",
intl_pt.arb,@history_hint_body,Added,"OrderedDict([('description', 'Corps carte hint his",
intl_pt.arb,@history_hint_action,Added,"OrderedDict([('description', 'Action carte hint hi",
intl_pt.arb,@activity_desc_garden_created,Added,"OrderedDict([('description', 'Desc act création ja",
intl_pt.arb,@activity_desc_bed_created,Added,"OrderedDict([('description', 'Desc act création pa",
intl_pt.arb,@activity_desc_planting_created,Added,"OrderedDict([('description', 'Desc act création pl",
intl_pt.arb,@activity_desc_germination,Added,"OrderedDict([('description', 'Desc act germination",
intl_pt.arb,@activity_desc_harvest,Added,"OrderedDict([('description', 'Desc act récolte'), ",
intl_pt.arb,@activity_desc_maintenance,Added,"OrderedDict([('description', 'Desc act maintenance",
intl_pt.arb,@activity_desc_garden_deleted,Added,"OrderedDict([('description', 'Desc act suppression",
intl_pt.arb,@activity_desc_bed_deleted,Added,"OrderedDict([('description', 'Desc act suppression",
intl_pt.arb,@activity_desc_planting_deleted,Added,"OrderedDict([('description', 'Desc act suppression",
intl_pt.arb,@activity_desc_garden_updated,Added,"OrderedDict([('description', 'Desc act màj jardin'",
intl_pt.arb,@activity_desc_bed_updated,Added,"OrderedDict([('description', 'Desc act màj parcell",
intl_pt.arb,@activity_desc_planting_updated,Added,"OrderedDict([('description', 'Desc act màj plantat",
intl_pt.arb,@planting_steps_title,Added,"OrderedDict([('description', 'Titre widget Pas-à-p",
intl_pt.arb,@planting_steps_add_button,Added,"OrderedDict([('description', 'Label bouton ajouter",
intl_pt.arb,@planting_steps_see_less,Added,"OrderedDict([('description', 'Bouton replier')])",
intl_pt.arb,@planting_steps_see_all,Added,"OrderedDict([('description', 'Bouton voir tout')])",
intl_pt.arb,@planting_steps_empty,Added,"OrderedDict([('description', 'Message vide étapes'",
intl_pt.arb,@planting_steps_more,Added,"OrderedDict([('description', 'Label x autres étape",
intl_pt.arb,@planting_steps_prediction_badge,Added,"OrderedDict([('description', 'Badge prédiction')])",
intl_pt.arb,@planting_steps_date_prefix,Added,"OrderedDict([('description', 'Préfixe date étape')",
intl_pt.arb,@planting_steps_done,Added,"OrderedDict([('description', 'Label fait')])",
intl_pt.arb,@planting_steps_mark_done,Added,"OrderedDict([('description', 'Bouton marquer fait'",
intl_pt.arb,@planting_steps_dialog_title,Added,"OrderedDict([('description', 'Titre dialog ajout é",
intl_pt.arb,@planting_steps_dialog_hint,Added,"OrderedDict([('description', 'Hint dialog ajout ét",
intl_pt.arb,@planting_steps_dialog_add,Added,"OrderedDict([('description', 'Bouton valider ajout",
intl_pt.arb,@planting_card_sown_date,Added,"OrderedDict([('description', 'Label sémé le'), ('p",
intl_pt.arb,@planting_card_planted_date,Added,"OrderedDict([('description', 'Label planté le'), (",
intl_pt.arb,@planting_card_harvest_estimate,Added,"OrderedDict([('description', 'Label récolte estimé",
intl_pt.arb,@task_editor_error_title_required,Added,"OrderedDict([('description', 'Erreur validation ti",
intl_pt.arb,@task_editor_garden_all,Added,"OrderedDict([('description', 'Option tous les jard",
intl_pt.arb,@task_editor_zone_label,Added,"OrderedDict([('description', 'Label champ zone')])",
intl_pt.arb,@task_editor_zone_none,Added,"OrderedDict([('description', 'Option aucune zone')",
intl_pt.arb,@task_editor_zone_empty,Added,"OrderedDict([('description', 'Message aucune parce",
intl_pt.arb,@task_editor_description_label,Added,"OrderedDict([('description', 'Label champ descript",
intl_pt.arb,@task_editor_date_label,Added,"OrderedDict([('description', 'Label champ date')])",
intl_pt.arb,@task_editor_time_label,Added,"OrderedDict([('description', 'Label champ heure')]",
intl_pt.arb,@task_editor_duration_label,Added,"OrderedDict([('description', 'Label champ durée')]",
intl_pt.arb,@task_editor_duration_other,Added,"OrderedDict([('description', 'Option durée autre')",
intl_pt.arb,@task_editor_type_label,Added,"OrderedDict([('description', 'Label champ type')])",
intl_pt.arb,@task_editor_priority_label,Added,"OrderedDict([('description', 'Label champ priorité",
intl_pt.arb,@task_editor_urgent_label,Added,"OrderedDict([('description', 'Label switch urgent'",
intl_pt.arb,@task_editor_option_none,Added,"OrderedDict([('description', 'Option export aucune",
intl_pt.arb,@task_editor_option_share,Added,"OrderedDict([('description', 'Option export partag",
intl_pt.arb,@task_editor_option_pdf,Added,"OrderedDict([('description', 'Option export PDF')]",
intl_pt.arb,@task_editor_option_docx,Added,"OrderedDict([('description', 'Option export Word')",
intl_pt.arb,@task_editor_export_label,Added,"OrderedDict([('description', 'Label champ export')",
intl_pt.arb,@task_editor_photo_placeholder,Added,"OrderedDict([('description', 'Bouton photo placeho",
intl_pt.arb,@task_editor_action_create,Added,"OrderedDict([('description', 'Bouton créer')])",
intl_pt.arb,@task_editor_action_save,Added,"OrderedDict([('description', 'Bouton enregistrer')",
intl_pt.arb,@task_editor_action_cancel,Added,"OrderedDict([('description', 'Bouton annuler')])",
intl_pt.arb,@task_editor_assignee_label,Added,"OrderedDict([('description', 'Label champ assigné ",
intl_pt.arb,@task_editor_assignee_add,Added,"OrderedDict([('description', 'Action ajouter assig",
intl_pt.arb,@task_editor_assignee_none,Added,"OrderedDict([('description', 'Message aucun résult",
intl_pt.arb,@task_editor_recurrence_label,Added,"OrderedDict([('description', 'Label champ récurren",
intl_pt.arb,@task_editor_recurrence_none,Added,"OrderedDict([('description', 'Option récurrence au",
intl_pt.arb,@task_editor_recurrence_interval,Added,"OrderedDict([('description', 'Option récurrence in",
intl_pt.arb,@task_editor_recurrence_weekly,Added,"OrderedDict([('description', 'Option récurrence he",
intl_pt.arb,@task_editor_recurrence_monthly,Added,"OrderedDict([('description', 'Option récurrence me",
intl_pt.arb,@task_editor_recurrence_repeat_label,Added,"OrderedDict([('description', 'Label répéter tous l",
intl_pt.arb,@task_editor_recurrence_days_suffix,Added,"OrderedDict([('description', 'Suffixe jours')])",
intl_pt.arb,@task_kind_generic,Added,"OrderedDict([('description', 'Type tâche générique",
intl_pt.arb,@task_kind_repair,Added,"OrderedDict([('description', 'Type tâche réparatio",
intl_pt.arb,@soil_temp_title,Added,"OrderedDict([('description', 'Titre écran températ",
intl_pt.arb,@soil_temp_chart_error,Added,"OrderedDict([('description', 'Erreur affichage gra",
intl_pt.arb,@soil_temp_about_title,Added,"OrderedDict([('description', 'Titre section à prop",
intl_pt.arb,@soil_temp_about_content,Added,"OrderedDict([('description', 'Contenu section à pr",
intl_pt.arb,@soil_temp_formula_label,Added,"OrderedDict([('description', 'Label formule')])",
intl_pt.arb,@soil_temp_formula_content,Added,"OrderedDict([('description', 'Contenu formule')])",
intl_pt.arb,@soil_temp_current_label,Added,"OrderedDict([('description', 'Label température ac",
intl_pt.arb,@soil_temp_action_measure,Added,"OrderedDict([('description', 'Bouton modifier/mesu",
intl_pt.arb,@soil_temp_measure_hint,Added,"OrderedDict([('description', 'Hint mesure manuelle",
intl_pt.arb,@soil_temp_catalog_error,Added,"OrderedDict([('description', 'Erreur catalogue'), ",
intl_pt.arb,@soil_temp_advice_error,Added,"OrderedDict([('description', 'Erreur chargement co",
intl_pt.arb,@soil_temp_db_empty,Added,"OrderedDict([('description', 'Message DB vide')])",
intl_pt.arb,@soil_temp_reload_plants,Added,"OrderedDict([('description', 'Bouton recharger pla",
intl_pt.arb,@soil_temp_no_advice,Added,"OrderedDict([('description', 'Message aucun consei",
intl_pt.arb,@soil_advice_status_ideal,Added,"OrderedDict([('description', 'Statut conseil optim",
intl_pt.arb,@soil_advice_status_sow_now,Added,"OrderedDict([('description', 'Statut conseil semer",
intl_pt.arb,@soil_advice_status_sow_soon,Added,"OrderedDict([('description', 'Statut conseil bient",
intl_pt.arb,@soil_advice_status_wait,Added,"OrderedDict([('description', 'Statut conseil atten",
intl_pt.arb,@soil_sheet_title,Added,"OrderedDict([('description', 'Titre sheet temp sol",
intl_pt.arb,@soil_sheet_last_measure,Added,"OrderedDict([('description', 'Info dernière mesure",
intl_pt.arb,@soil_sheet_new_measure,Added,"OrderedDict([('description', 'Titre section nouvel",
intl_pt.arb,@soil_sheet_input_label,Added,"OrderedDict([('description', 'Label champ input te",
intl_pt.arb,@soil_sheet_input_error,Added,"OrderedDict([('description', 'Erreur validation in",
intl_pt.arb,@soil_sheet_input_hint,Added,"OrderedDict([('description', 'Hint input')])",
intl_pt.arb,@soil_sheet_action_cancel,Added,"OrderedDict([('description', 'Bouton annuler')])",
intl_pt.arb,@soil_sheet_action_save,Added,"OrderedDict([('description', 'Bouton sauvegarder')",
intl_pt.arb,@soil_sheet_snack_invalid,Added,"OrderedDict([('description', 'Snack valeur invalid",
intl_pt.arb,@soil_sheet_snack_success,Added,"OrderedDict([('description', 'Snack succès sauvega",
intl_pt.arb,@soil_sheet_snack_error,Added,"OrderedDict([('description', 'Snack erreur sauvega",
intl_pt.arb,@weather_screen_title,Added,"OrderedDict([('description', 'Titre écran météo')]",
intl_pt.arb,@weather_provider_credit,Added,"OrderedDict([('description', 'Crédit fournisseur d",
intl_pt.arb,@weather_error_loading,Added,"OrderedDict([('description', 'Erreur chargement mé",
intl_pt.arb,@weather_action_retry,Added,"OrderedDict([('description', 'Bouton réessayer')])",
intl_pt.arb,@weather_header_next_24h,Added,"OrderedDict([('description', 'Header prochaines 24",
intl_pt.arb,@weather_header_daily_summary,Added,"OrderedDict([('description', 'Header résumé jour')",
intl_pt.arb,@weather_header_precipitations,Added,"OrderedDict([('description', 'Header précipitation",
intl_pt.arb,@weather_label_wind,Added,"OrderedDict([('description', 'Label vent')])",
intl_pt.arb,@weather_label_pressure,Added,"OrderedDict([('description', 'Label pression')])",
intl_pt.arb,@weather_label_sun,Added,"OrderedDict([('description', 'Label soleil')])",
intl_pt.arb,@weather_label_astro,Added,"OrderedDict([('description', 'Label astres')])",
intl_pt.arb,@weather_data_speed,Added,"OrderedDict([('description', 'Label vitesse vent')",
intl_pt.arb,@weather_data_gusts,Added,"OrderedDict([('description', 'Label rafales')])",
intl_pt.arb,@weather_data_sunrise,Added,"OrderedDict([('description', 'Label lever soleil')",
intl_pt.arb,@weather_data_sunset,Added,"OrderedDict([('description', 'Label coucher soleil",
intl_pt.arb,@weather_data_rain,Added,"OrderedDict([('description', 'Label pluie')])",
intl_pt.arb,@weather_data_max,Added,"OrderedDict([('description', 'Label temp max')])",
intl_pt.arb,@weather_data_min,Added,"OrderedDict([('description', 'Label temp min')])",
intl_pt.arb,@weather_data_wind_max,Added,"OrderedDict([('description', 'Label vent max')])",
intl_pt.arb,@weather_pressure_high,Added,"OrderedDict([('description', 'Pression haute')])",
intl_pt.arb,@weather_pressure_low,Added,"OrderedDict([('description', 'Pression basse')])",
intl_pt.arb,@weather_today_label,Added,"OrderedDict([('description', ""Label aujourd'hui"")]",
intl_pt.arb,@moon_phase_new,Added,"OrderedDict([('description', 'Phase nouvelle lune'",
intl_pt.arb,@moon_phase_waxing_crescent,Added,"OrderedDict([('description', 'Phase premier croiss",
intl_pt.arb,@moon_phase_first_quarter,Added,"OrderedDict([('description', 'Phase premier quarti",
intl_pt.arb,@moon_phase_waxing_gibbous,Added,"OrderedDict([('description', 'Phase gibbeuse crois",
intl_pt.arb,@moon_phase_full,Added,"OrderedDict([('description', 'Phase pleine lune')]",
intl_pt.arb,@moon_phase_waning_gibbous,Added,"OrderedDict([('description', 'Phase gibbeuse décro",
intl_pt.arb,@moon_phase_last_quarter,Added,"OrderedDict([('description', 'Phase dernier quarti",
intl_pt.arb,@moon_phase_waning_crescent,Added,"OrderedDict([('description', 'Phase dernier croiss",
intl_pt.arb,@task_kind_buy,Added,"OrderedDict([('description', 'Type tâche achat')])",
intl_pt.arb,@task_kind_clean,Added,"OrderedDict([('description', 'Type tâche nettoyage",
intl_pt.arb,@task_kind_watering,Added,"OrderedDict([('description', 'Type tâche arrosage'",
intl_pt.arb,@task_kind_seeding,Added,"OrderedDict([('description', 'Type tâche semis')])",
intl_pt.arb,@task_kind_pruning,Added,"OrderedDict([('description', 'Type tâche taille')]",
intl_pt.arb,@task_kind_weeding,Added,"OrderedDict([('description', 'Type tâche désherbag",
intl_pt.arb,@task_kind_amendment,Added,"OrderedDict([('description', 'Type tâche amendemen",
intl_pt.arb,@task_kind_treatment,Added,"OrderedDict([('description', 'Type tâche traitemen",
intl_pt.arb,@task_kind_harvest,Added,"OrderedDict([('description', 'Type tâche récolte')",
intl_pt.arb,@task_kind_winter_protection,Added,"OrderedDict([('description', 'Type tâche hivernage",
intl_pt.arb,@harvest_price_label,Added,"OrderedDict([('description', 'Libellé pour le cham",
intl_pt.arb,@stats_screen_title,Added,"OrderedDict([('description', 'Titre écran statisti",
intl_pt.arb,@stats_screen_subtitle,Added,"OrderedDict([('description', 'Sous-titre écran sta",
intl_pt.arb,@kpi_alignment_title,Added,"OrderedDict([('description', 'Titre KPI Alignement",
intl_pt.arb,@kpi_alignment_description,Added,"OrderedDict([('description', 'Description KPI Alig",
intl_pt.arb,@kpi_alignment_cta,Added,"OrderedDict([('description', 'CTA KPI Alignement')",
intl_pt.arb,@kpi_alignment_aligned,Added,"OrderedDict([('description', 'Label aligné')])",
intl_pt.arb,@kpi_alignment_total,Added,"OrderedDict([('description', 'Label Total')])",
intl_pt.arb,@kpi_alignment_aligned_actions,Added,"OrderedDict([('description', 'Label Actions Aligné",
intl_pt.arb,@kpi_alignment_misaligned_actions,Added,"OrderedDict([('description', 'Label Actions Décalé",
intl_pt.arb,@kpi_alignment_calculating,Added,"OrderedDict([('description', 'Message calcul align",
intl_pt.arb,@kpi_alignment_error,Added,"OrderedDict([('description', 'Message erreur align",
intl_pt.arb,@pillar_economy_title,Added,"OrderedDict([('description', 'Titre Pilier Économi",
intl_pt.arb,@pillar_nutrition_title,Added,"OrderedDict([('description', 'Titre Pilier Nutriti",
intl_pt.arb,@pillar_export_title,Added,"OrderedDict([('description', 'Titre Pilier Export'",
intl_pt.arb,@pillar_economy_label,Added,"OrderedDict([('description', 'Label Pilier Économi",
intl_pt.arb,@pillar_nutrition_label,Added,"OrderedDict([('description', 'Label Pilier Nutriti",
intl_pt.arb,@pillar_export_label,Added,"OrderedDict([('description', 'Label Pilier Export'",
intl_pt.arb,@pillar_export_button,Added,"OrderedDict([('description', 'Bouton Pilier Export",
intl_pt.arb,@stats_economy_title,Added,"OrderedDict([('description', 'Titre écran économie",
intl_pt.arb,@stats_economy_no_harvest,Added,"OrderedDict([('description', 'Message vide économi",
intl_pt.arb,@stats_economy_no_harvest_desc,Added,"OrderedDict([('description', 'Sous-titre vide écon",
intl_pt.arb,@stats_kpi_total_revenue,Added,"OrderedDict([('description', 'KPI Revenu Total')])",
intl_pt.arb,@stats_kpi_total_volume,Added,"OrderedDict([('description', 'KPI Volume Total')])",
intl_pt.arb,@stats_kpi_avg_price,Added,"OrderedDict([('description', 'KPI Prix Moyen')])",
